Обява от:,Location,Вид на имота:,Квадратура:,Вид строителство:,Година на строителство:,Степен на завършеност:,Номер на етажа:,Етаж:,Асансьор,price,До ключ,Обзаведен,ТЕЦ,Портиер/Охрана,Газифициран,Локално отопление,Необзаведен,Панорама планина,Саниран,Гараж/Паркомясто,След ремонт,Замяна/Бартер,Лизинг,Камина,Ипотекиран
,"Младост 1, град София, област  София, (Виж Младост 1 на картата)
",Тристаен апартамент,79 кв.м,Панел,,Готов (завършен),1 етаж,Непоследен,1.0,133000,,1.0,1.0,,,,,,,,,,,,
http://dreamvision.alo.bg,"Изгрев, град София, област  София, (Виж Изгрев на картата)
",Многостаен апартамент,209 кв.м,Тухла,2022 г. (годината може да е ориентировъчна),В строеж,5 етаж,Непоследен,,520000,,,1.0,,,,,,1.0,,,,,,
http://dreamvision.alo.bg,"Изгрев, град София, област  София, (Виж Изгрев на картата)
",Тристаен апартамент,124 кв.м,Тухла,2022 г. (годината може да е ориентировъчна),В строеж,3 етаж,Непоследен,,310000,,,1.0,,,,,,1.0,,,,,,
http://ihomebg.alo.bg,"Дружба 2, град София, област  София
			",Тристаен апартамент,157 кв.м,Тухла,1994 г. (годината може да е ориентировъчна),Готов (завършен),12 етаж,Непоследен,,189700,,,1.0,,,,,,1.0,,,,,,
,"Полигона, град София, област  София, (Виж Полигона на картата)
",Двустаен апартамент,52 кв.м,Тухла,2010 г. (годината може да е ориентировъчна),Готов (завършен),1 етаж,Партер,,67600,,,,,,,,,,,,,,,
,"Надежда 1, град София, област  София, (Виж Надежда 1 на картата)
",Многостаен апартамент,158 кв.м,Тухла,2022 г. (годината може да е ориентировъчна),В строеж,2 етаж,Непоследен,,165900,,,,,,,,,,,,,,,
http://avista_expo.alo.bg,"Люлин 5, град София, област  София, (Виж Люлин 5 на картата)
",Тристаен апартамент,88 кв.м,Панел,1986 г. (годината може да е ориентировъчна),Готов (завършен),3 етаж,Непоследен,1.0,88000,,,1.0,,,,,,,,,,,,
,"Надежда 1, град София, област  София, (Виж Надежда 1 на картата)
",Двустаен апартамент,64 кв.м,Тухла,2022 г. (годината може да е ориентировъчна),В строеж,4 етаж,Непоследен,,72320,,,,,,,,,,,,,,,
,"Надежда 1, град София, област  София, (Виж Надежда 1 на картата)
",Тристаен апартамент,111 кв.м,Тухла,2022 г. (годината може да е ориентировъчна),В строеж,4 етаж,Непоследен,,119880,,,,,,,,,,,,,,,
,"Кръстова Вада, град София, област  София, (Виж Кръстова Вада на картата)
",Тристаен апартамент,207 кв.м,Тухла,2023 г. (годината може да е ориентировъчна),В строеж,6 етаж,Непоследен,1.0,346668,,,,1.0,1.0,,,,1.0,1.0,,,,,
,"Кръстова Вада, град София, област  София, (Виж Кръстова Вада на картата)
",Тристаен апартамент,133 кв.м,Тухла,2023 г. (годината може да е ориентировъчна),В строеж,2 етаж,Непоследен,1.0,163548,,,,1.0,1.0,,,,1.0,1.0,,,,,
,"Кръстова Вада, град София, област  София, (Виж Кръстова Вада на картата)
",Тристаен апартамент,134 кв.м,Тухла,2023 г. (годината може да е ориентировъчна),В строеж,6 етаж,Непоследен,1.0,225221,,,,1.0,1.0,,,,1.0,1.0,,,,,
,"Кръстова Вада, град София, област  София, (Виж Кръстова Вада на картата)
",Тристаен апартамент,111 кв.м,Тухла,2023 г. (годината може да е ориентировъчна),В строеж,2 етаж,Непоследен,1.0,181050,,,,1.0,1.0,,,,1.0,1.0,,,,,
,"Кръстова Вада, град София, област  София, (Виж Кръстова Вада на картата)
",Тристаен апартамент,103 кв.м,Тухла,2023 г. (годината може да е ориентировъчна),В строеж,5 етаж,Непоследен,1.0,140953,,,,1.0,1.0,,,,1.0,1.0,,,,,
,"Кръстова Вада, град София, област  София, (Виж Кръстова Вада на картата)
",Тристаен апартамент,122 кв.м,Тухла,2023 г. (годината може да е ориентировъчна),В строеж,6 етаж,Непоследен,1.0,190148,,,,1.0,1.0,,,,1.0,1.0,,,,,
,"Кръстова Вада, град София, област  София, (Виж Кръстова Вада на картата)
",Тристаен апартамент,143 кв.м,Тухла,2023 г. (годината може да е ориентировъчна),В строеж,13 етаж,Непоследен,1.0,257358,,,,1.0,1.0,,,,1.0,1.0,,,,,
,"Кръстова Вада, град София, област  София, (Виж Кръстова Вада на картата)
",Двустаен апартамент,70 кв.м,Тухла,2023 г. (годината може да е ориентировъчна),В строеж,5 етаж,Непоследен,1.0,92506,,,,1.0,1.0,,,,1.0,1.0,,,,,
,"Кръстова Вада, град София, област  София, (Виж Кръстова Вада на картата)
",Двустаен апартамент,64 кв.м,Тухла,2023 г. (годината може да е ориентировъчна),В строеж,5 етаж,Непоследен,1.0,83794,,,,1.0,1.0,,,,1.0,1.0,,,,,
,"Кръстова Вада, град София, област  София, (Виж Кръстова Вада на картата)
",Двустаен апартамент,73 кв.м,Тухла,2023 г. (годината може да е ориентировъчна),В строеж,4 етаж,Непоследен,1.0,95911,,,,1.0,1.0,,,,1.0,1.0,,,,,
http://bulgaria_imot.alo.bg,"Люлин 5, град София, област  София, (Виж Люлин 5 на картата)
",Едностаен апартамент,35 кв.м,ЕПК/ПК,,Готов (завършен),2 етаж,,,46000,,,,,,,,,,,,,,,
,"Студентски Град, град София, област  София
			",Двустаен апартамент,87 кв.м,Тухла,2022 г. (годината може да е ориентировъчна),В строеж,2 етаж,Непоследен,1.0,108750,,,1.0,,,,1.0,,,,,,,,
,"Кръстова Вада, град София, област  София, (Виж Кръстова Вада на картата)
",Едностаен апартамент,56 кв.м,Тухла,2023 г. (годината може да е ориентировъчна),В строеж,3 етаж,Непоследен,1.0,64319,,,,1.0,1.0,,,,1.0,1.0,,,,,
